phi,constraint,S_times_Ms,psi_s,regime
3.0754237288135595,5.9,1.086890947813395,0.5665508833115211,underdriven_or_overconstrained
3.0754237288135595,6.0,1.0842810363207036,0.5557706046338748,underdriven_or_overconstrained
3.176271186440678,0.1,0.3649761604448311,11.592632621586668,overload_or_unbounded
3.176271186440678,0.2,0.46775264204345696,7.428546196520663,overload_or_unbounded
3.176271186440678,0.30000000000000004,0.5535681250389984,5.860941617644536,overload_or_unbounded
3.176271186440678,0.4,0.6260658969977801,4.971387673617965,overload_or_unbounded
3.176271186440678,0.5,0.6879176421245335,4.370025970648731,overload_or_unbounded
3.176271186440678,0.6,0.7411270676987276,3.923367584371231,overload_or_unbounded
3.176271186440678,0.7000000000000001,0.787226368236861,3.5720634723386864,overload_or_unbounded
3.176271186440678,0.8,0.8274072015984144,3.285087067363196,overload_or_unbounded
3.176271186440678,0.9,0.8626103042141274,3.044315838224623,overload_or_unbounded
3.176271186440678,1.0,0.8935882217437985,2.8382785212675903,overload_or_unbounded
3.176271186440678,1.1,0.9209501166871146,2.6592611998022377,overload_or_unbounded
3.176271186440678,1.2000000000000002,0.9451943557351906,2.5018279980900378,overload_or_unbounded
3.176271186440678,1.3000000000000003,0.9667325960721829,2.3620037614592833,overload_or_unbounded
3.176271186440678,1.4000000000000001,0.9859078500998805,2.2367933548270895,overload_or_unbounded
3.176271186440678,1.5000000000000002,1.0030082146268489,2.1238840612550445,overload_or_unbounded
3.176271186440678,1.6,1.0182774317816814,2.0214532914818544,overload_or_unbounded
3.176271186440678,1.7000000000000002,1.0319231030552287,1.9280397757981038,overload_or_unbounded
3.176271186440678,1.8000000000000003,1.0441231431895688,1.842454586004945,overload_or_unbounded
3.176271186440678,1.9000000000000001,1.0550308987783048,1.7637180234706002,overload_or_unbounded
3.176271186440678,2.0,1.0647792431455614,1.6910138149616796,overload_or_unbounded
3.176271186440678,2.1,1.073483878666553,1.6236551966272157,overload_or_unbounded
3.176271186440678,2.2,1.081246019901896,1.5610593538491162,overload_or_unbounded
3.176271186440678,2.3000000000000003,1.0881545888882054,1.5027278552516556,overload_or_unbounded
3.176271186440678,2.4000000000000004,1.094288023023398,1.4482314654984798,overload_or_unbounded
3.176271186440678,2.5000000000000004,1.0997157730277654,1.3971982092569708,overload_or_unbounded
3.176271186440678,2.6,1.1044995512438716,1.349303884635603,overload_or_unbounded
3.176271186440678,2.7,1.10869437750847,1.3042644466107174,overload_or_unbounded
3.176271186440678,2.8000000000000003,1.1123494598858208,1.2618298352457795,overload_or_unbounded
3.176271186440678,2.9000000000000004,1.1155089399026628,1.2217789324240735,overload_or_unbounded
3.176271186440678,3.0000000000000004,1.1182125259970719,1.1839154088805155,overload_or_unbounded
3.176271186440678,3.1,1.1204960342666286,1.148064280052303,near_critical
3.176271186440678,3.2,1.1223918519660303,1.1140690310298416,near_critical
3.176271186440678,3.3000000000000003,1.1239293363298148,1.081789201993874,near_critical
3.176271186440678,3.4000000000000004,1.1251351590093905,1.051098348944964,near_critical
3.176271186440678,3.5000000000000004,1.1260336045843773,1.0218823123443692,near_critical
3.176271186440678,3.6,1.1266468301369503,0.9940377399607555,near_critical
3.176271186440678,3.7,1.1269950916883218,0.9674708208080233,near_critical
3.176271186440678,3.8000000000000003,1.127096942329969,0.9420961953284397,near_critical
3.176271186440678,3.9000000000000004,1.1269694060932192,0.9178360134805268,near_critical
3.176271186440678,4.0,1.1266281309538284,0.8946191175455399,near_critical
3.176271186440678,4.1,1.1260875238353805,0.8723803305777194,near_critical
3.176271186440678,4.2,1.1253608700347488,0.8510598347236155,near_critical
3.176271186440678,4.3,1.124460439127083,0.8306026263004153,underdriven_or_overconstrained
3.176271186440678,4.3999999999999995,1.1233975791029838,0.8109580366868229,underdriven_or_overconstrained
3.176271186440678,4.5,1.1221828002355898,0.7920793098461376,underdriven_or_overconstrained
3.176271186440678,4.6,1.1208258499613393,0.7739232287500183,underdriven_or_overconstrained
3.176271186440678,4.7,1.119335779877995,0.7564497841656554,underdriven_or_overconstrained
3.176271186440678,4.8,1.117721005811303,0.7396218802579032,underdriven_or_overconstrained
3.176271186440678,4.9,1.1159893617726488,0.7234050722801605,underdriven_or_overconstrained
3.176271186440678,5.0,1.1141481485204372,0.7077673323143387,underdriven_or_overconstrained
3.176271186440678,5.1,1.1122041773444402,0.6926788395957065,underdriven_or_overconstrained
3.176271186440678,5.2,1.1101638096124578,0.6781117924425507,underdriven_or_overconstrained
3.176271186440678,5.3,1.1080329925501535,0.6640402392193756,underdriven_or_overconstrained
3.176271186440678,5.4,1.1058172916660587,0.6504399261086609,underdriven_or_overconstrained
3.176271186440678,5.5,1.1035219201830415,0.6372881597605607,underdriven_or_overconstrained
3.176271186440678,5.6,1.101151765793739,0.6245636831408798,underdriven_or_overconstrained
3.176271186440678,5.7,1.0987114150195396,0.6122465631122858,underdriven_or_overconstrained
3.176271186440678,5.8,1.096205175419815,0.6003180884677771,underdriven_or_overconstrained
3.176271186440678,5.9,1.0936370958694923,0.5887606772937168,underdriven_or_overconstrained
3.176271186440678,6.0,1.091010985098135,0.5775577926762444,underdriven_or_overconstrained
3.2771186440677966,0.1,0.367121364482834,12.031002681823043,overload_or_unbounded
3.2771186440677966,0.2,0.4705019308059755,7.709453247570795,overload_or_unbounded
3.2771186440677966,0.30000000000000004,0.5568218076238994,6.082570423959374,overload_or_unbounded
3.2771186440677966,0.4,0.6297456964911461,5.159378407481488,overload_or_unbounded
3.2771186440677966,0.5,0.6919609848510843,4.535276488846004,overload_or_unbounded
3.2771186440677966,0.6,0.7454831570837517,4.071727921529474,overload_or_unbounded
3.2771186440677966,0.7000000000000001,0.7918534134167594,3.7071394063954095,overload_or_unbounded
3.2771186440677966,0.8,0.8322704158636374,3.4093111209159805,overload_or_unbounded
3.2771186440677966,0.9,0.8676804301795268,3.159435238704548,overload_or_unbounded
3.2771186440677966,1.0,0.8988404252281584,2.945606715557024,overload_or_unbounded
3.2771186440677966,1.1,0.9263631439563712,2.759819936578803,overload_or_unbounded
3.2771186440677966,1.2000000000000002,0.9507498822828682,2.5964334708953745,overload_or_unbounded
3.2771186440677966,1.3000000000000003,0.9724147169708068,2.4513218451930308,overload_or_unbounded
3.2771186440677966,1.4000000000000001,0.9917026765306132,2.3213766647360052,overload_or_unbounded
3.2771186440677966,1.5000000000000002,1.008903551104566,2.2041977582606536,overload_or_unbounded
3.2771186440677966,1.6,1.024262515453456,2.0978936161326875,overload_or_unbounded
3.2771186440677966,1.7000000000000002,1.0379883912781214,2.0009477114020413,overload_or_unbounded
3.2771186440677966,1.8000000000000003,1.0502601390421544,1.9121261570979333,overload_or_unbounded
3.2771186440677966,1.9000000000000001,1.0612320066575662,1.8304122077363107,overload_or_unbounded
3.2771186440677966,2.0,1.07103764843207,1.7549587230876333,overload_or_unbounded
3.2771186440677966,2.1,1.0797934467995507,1.6850529696423981,overload_or_unbounded
3.2771186440677966,2.2,1.087601211224916,1.6200900939163134,overload_or_unbounded
3.2771186440677966,2.3000000000000003,1.0945503863978545,1.559552816580878,overload_or_unbounded
3.2771186440677966,2.4000000000000004,1.1007198707442654,1.5029956709633028,overload_or_unbounded
3.2771186440677966,2.5000000000000004,1.1061795231918292,1.4500326156551877,overload_or_unbounded
3.2771186440677966,2.6,1.110991418806983,1.4003271892198836,overload_or_unbounded
3.2771186440677966,2.7,1.1152109008141118,1.353584605602062,overload_or_unbounded
3.2771186440677966,2.8000000000000003,1.1188874665055109,1.3095453489639257,overload_or_unbounded
3.2771186440677966,2.9000000000000004,1.1220655168565958,1.2679799397090752,overload_or_unbounded
3.2771186440677966,3.0000000000000004,1.1247849936979506,1.2286846244717442,overload_or_unbounded
3.2771186440677966,3.1,1.127081923641829,1.1914778017285272,overload_or_unbounded
3.2771186440677966,3.2,1.1289888843040454,1.1561970380306525,overload_or_unbounded
3.2771186440677966,3.3000000000000003,1.1305354054708405,1.1226965621355265,near_critical
3.2771186440677966,3.4000000000000004,1.1317483155603947,1.0908451486221449,near_critical
3.2771186440677966,3.5000000000000004,1.1326520418887132,1.0605243210614173,near_critical
3.2771186440677966,3.6,1.133268871769662,1.0316268190050102,near_critical
3.2771186440677966,3.7,1.1336191802823623,1.004055284047617,near_critical
3.2771186440677966,3.8000000000000003,1.1337216295669659,0.9777211287991653,near_critical
3.2771186440677966,3.9000000000000004,1.1335933437161871,0.9525435593547361,near_critical
3.2771186440677966,4.0,1.1332500626791886,0.9284487271992421,near_critical
3.2771186440677966,4.1,1.132706278058484,0.9053689907507562,near_critical
3.2771186440677966,4.2,1.1319753532373413,0.883242270171267,near_critical
3.2771186440677966,4.3,1.1310696299072422,0.8620114818390434,near_critical
3.2771186440677966,4.3999999999999995,1.1300005227583645,0.8416240411222258,underdriven_or_overconstrained
3.2771186440677966,4.5,1.1287786038396084,0.8220314239261328,underdriven_or_overconstrained
3.2771186440677966,4.6,1.1274136778794823,0.8031887789904123,underdriven_or_overconstrained
3.2771186440677966,4.7,1.1259148496779208,0.7850545841515542,underdriven_or_overconstrained
3.2771186440677966,4.8,1.1242905845259914,0.7675903408125017,underdriven_or_overconstrained
3.2771186440677966,4.9,1.1225487624806985,0.7507603017144346,underdriven_or_overconstrained
3.2771186440677966,5.0,1.1206967272117867,0.7345312278183016,underdriven_or_overconstrained
3.2771186440677966,5.1,1.1187413300434412,0.7188721707008953,underdriven_or_overconstrained
3.2771186440677966,5.2,1.1166889697333893,0.7037542773727211,underdriven_or_overconstrained
3.2771186440677966,5.3,1.1145456284630362,0.6891506148491463,underdriven_or_overconstrained
3.2771186440677966,5.4,1.1123169044530534,0.6750360121657183,underdriven_or_overconstrained
3.2771186440677966,5.5,1.110008041567836,0.661386917834025,underdriven_or_overconstrained
3.2771186440677966,5.6,1.107623956228193,0.6481812709949186,underdriven_or_overconstrained
3.2771186440677966,5.7,1.1051692619135043,0.6353983847486651,underdriven_or_overconstrained
3.2771186440677966,5.8,1.1026482915014906,0.6230188403325926,underdriven_or_overconstrained
3.2771186440677966,5.9,1.1000651176649696,0.6110243909811028,underdriven_or_overconstrained
3.2771186440677966,6.0,1.0974235715199046,0.5993978744445579,underdriven_or_overconstrained
3.3779661016949154,0.1,0.3691677379825007,12.470361047442776,overload_or_unbounded
3.3779661016949154,0.2,0.4731245585685948,7.990993603620418,overload_or_unbounded
3.3779661016949154,0.30000000000000004,0.5599255915531273,6.304698892459789,overload_or_unbounded
3.3779661016949154,0.4,0.6332559659265521,5.347792966489907,overload_or_unbounded
3.3779661016949154,0.5,0.695818048915436,4.700899564367675,overload_or_unbounded
3.3779661016949154,0.6,0.7496385594239371,4.220422737095782,overload_or_unbounded
3.3779661016949154,0.7000000000000001,0.7962672884935187,3.8425198691709026,overload_or_unbounded
3.3779661016949154,0.8,0.8369095796071562,3.533815237620894,overload_or_unbounded
3.3779661016949154,0.9,0.8725169731058695,3.2748141758945346,overload_or_unbounded
3.3779661016949154,1.0,0.9038506572782794,3.0531768812806965,overload_or_unbounded
3.3779661016949154,1.1,0.9315267905655265,2.86060538304637,overload_or_unbounded
3.3779661016949154,1.2000000000000002,0.9560494631630374,2.6912522317569683,overload_or_unbounded
3.3779661016949154,1.3000000000000003,0.9778350599418517,2.5408412965633773,overload_or_unbounded
3.3779661016949154,1.4000000000000001,0.9972305326379786,2.40615066773304,overload_or_unbounded
3.3779661016949154,1.5000000000000002,1.0145272867147461,2.284692522511287,overload_or_unbounded
3.3779661016949154,1.6,1.0299718635631159,2.1745062755098408,overload_or_unbounded
3.3779661016949154,1.7000000000000002,1.0437742488782789,2.0740200179605277,overload_or_unbounded
3.3779661016949154,1.8000000000000003,1.056114400668469,1.981954802761072,overload_or_unbounded
3.3779661016949154,1.9000000000000001,1.067147426639951,1.8972567540530083,overload_or_unbounded
3.3779661016949154,2.0,1.0770077261037527,1.8190477950209998,overload_or_unbounded
3.3779661016949154,2.1,1.085812330221814,1.7465891639484057,overload_or_unbounded
3.3779661016949154,2.2,1.0936636159558182,1.6792539187981093,overload_or_unbounded
3.3779661016949154,2.3000000000000003,1.1006515265696608,1.616505889796119,overload_or_unbounded
3.3779661016949154,2.4000000000000004,1.1068554002774504,1.5578833423396599,overload_or_unbounded
3.3779661016949154,2.5000000000000004,1.1123454854079549,1.5029861372325788,overload_or_unbounded
3.3779661016949154,2.6,1.1171842030406285,1.4514655258539586,overload_or_unbounded
3.3779661016949154,2.7,1.1214272048888698,1.403015956901141,overload_or_unbounded
3.3779661016949154,2.8000000000000003,1.125124264148142,1.3573684373167356,overload_or_unbounded
3.3779661016949154,2.9000000000000004,1.1283200292896158,1.314285107173702,overload_or_unbounded
3.3779661016949154,3.0000000000000004,1.1310546647838833,1.2735547722679543,overload_or_unbounded
3.3779661016949154,3.1,1.1333643980593642,1.2349891991975466,overload_or_unbounded
3.3779661016949154,3.2,1.1352819883229648,1.1984200226311803,overload_or_unbounded
3.3779661016949154,3.3000000000000003,1.1368371299630926,1.163696147928322,overload_or_unbounded
3.3779661016949154,3.4000000000000004,1.138056800942382,1.1306815574666833,near_critical
3.3779661016949154,3.5000000000000004,1.1389655647372936,1.0992534481943952,near_critical
3.3779661016949154,3.6,1.1395858328935495,1.0693006426350489,near_critical
3.3779661016949154,3.7,1.139938094063127,1.0407222269664735,near_critical
3.3779661016949154,3.8000000000000003,1.1400411144109301,1.0134263786891096,near_critical
3.3779661016949154,3.9000000000000004,1.1399121134811863,0.9873293533976548,near_critical
3.3779661016949154,4.0,1.139566918959207,0.9623546057142797,near_critical
3.3779661016949154,4.1,1.1390201032252385,0.9384320238643657,near_critical
3.3779661016949154,4.2,1.1382851041514672,0.9154972609256957,near_critical
3.3779661016949154,4.3,1.137374332223275,0.8934911486483986,near_critical
3.3779661016949154,4.3999999999999995,1.1362992657575353,0.8723591820704036,near_critical
3.3779661016949154,4.5,1.1350705357328723,0.8520510650529621,near_critical
3.3779661016949154,4.6,1.1336980015303937,0.8325203084193349,underdriven_or_overconstrained
3.3779661016949154,4.7,1.1321908187011558,0.813723873664408,underdriven_or_overconstrained
3.3779661016949154,4.8,1.1305574997226588,0.7956218562666876,underdriven_or_overconstrained
3.3779661016949154,4.9,1.1288059685761815,0.7781772035186199,underdriven_or_overconstrained
3.3779661016949154,5.0,1.126943609865865,0.7613554625297183,underdriven_or_overconstrained
3.3779661016949154,5.1,1.1249773131059029,0.7451245546759937,underdriven_or_overconstrained
3.3779661016949154,5.2,1.122913512721378,0.7294545732899956,underdriven_or_overconstrained
3.3779661016949154,5.3,1.1207582242390108,0.7143176018255033,underdriven_or_overconstrained
3.3779661016949154,5.4,1.1185170770845496,0.6996875501034235,underdriven_or_overconstrained
3.3779661016949154,5.5,1.1161953443522468,0.6855400065621042,underdriven_or_overconstrained
3.3779661016949154,5.6,1.1137979698675635,0.6718521047052223,underdriven_or_overconstrained
3.3779661016949154,5.7,1.1113295928259042,0.6586024021712836,underdriven_or_overconstrained
3.3779661016949154,5.8,1.10879457025691,0.6457707710467626,underdriven_or_overconstrained
3.3779661016949154,5.9,1.10619699753491,0.6333382982151897,underdriven_or_overconstrained
3.3779661016949154,6.0,1.1035407271309148,0.6212871946813314,underdriven_or_overconstrained
3.4788135593220337,0.1,0.37112195691397043,12.910640958744477,overload_or_unbounded
3.4788135593220337,0.2,0.47562908123991726,8.273124485126525,overload_or_unbounded
3.4788135593220337,0.30000000000000004,0.5628896024312376,6.527293271130593,overload_or_unbounded
3.4788135593220337,0.4,0.6366081570032774,5.5366027213950275,overload_or_unbounded
3.4788135593220337,0.5,0.6995014173795386,4.8668700310898405,overload_or_unbounded
3.4788135593220337,0.6,0.7536068310627101,4.369429437164442,overload_or_unbounded
3.4788135593220337,0.7000000000000001,0.80048239303702,3.9781842898510487,overload_or_unbounded
3.4788135593220337,0.8,0.841339827367523,3.658580499304747,overload_or_unbounded
3.4788135593220337,0.9,0.8771357114500987,3.3904351181757586,overload_or_unbounded
3.4788135593220337,1.0,0.9086352629844212,3.1609726733483465,overload_or_unbounded
3.4788135593220337,1.1,0.9364579020955938,2.961602225040379,overload_or_unbounded
3.4788135593220337,1.2000000000000002,0.9611103874207884,2.7862698731372424,overload_or_unbounded
3.4788135593220337,1.3000000000000003,0.9830113079976441,2.6305485132531476,overload_or_unbounded
3.4788135593220337,1.4000000000000001,1.0025094521789195,2.4911024825632344,overload_or_unbounded
3.4788135593220337,1.5000000000000002,1.019897768006057,2.365356122974499,overload_or_unbounded
3.4788135593220337,1.6,1.0354241019565793,2.251279628459617,overload_or_unbounded
3.4788135593220337,1.7000000000000002,1.0492995513017402,2.147245592270012,overload_or_unbounded
3.4788135593220337,1.8000000000000003,1.0617050266718766,2.0519299126591584,overload_or_unbounded
3.4788135593220337,1.9000000000000001,1.0727964568482946,1.9642415055139377,overload_or_unbounded
3.4788135593220337,2.0,1.0827089525955187,1.8832712925443236,overload_or_unbounded
3.4788135593220337,2.1,1.0915601645892994,1.8082544292328788,overload_or_unbounded
3.4788135593220337,2.2,1.0994530117319514,1.7385418386593452,overload_or_unbounded
3.4788135593220337,2.3000000000000003,1.1064779134092264,1.673578420981899,overload_or_unbounded
3.4788135593220337,2.4000000000000004,1.1127146278184123,1.6128861395461094,overload_or_unbounded
3.4788135593220337,2.5000000000000004,1.1182337751534206,1.556050727798234,overload_or_unbounded
3.4788135593220337,2.6,1.123098106924679,1.502711124160954,overload_or_unbounded
3.4788135593220337,2.7,1.1273635694423805,1.452550989504385,overload_or_unbounded
3.4788135593220337,2.8000000000000003,1.1310801993803765,1.4052918336732578,overload_or_unbounded
3.4788135593220337,2.9000000000000004,1.134292881560089,1.36068739883231,overload_or_unbounded
3.4788135593220337,3.0000000000000004,1.1370419930659463,1.318519034332121,overload_or_unbounded
3.4788135593220337,3.1,1.1393639530991557,1.2785918609819666,overload_or_unbounded
3.4788135593220337,3.2,1.1412916942801046,1.240731569126014,overload_or_unbounded
3.4788135593220337,3.3000000000000003,1.1428550681868193,1.2047817295600647,overload_or_unbounded
3.4788135593220337,3.4000000000000004,1.1440811955919352,1.1706015224089965,overload_or_unbounded
3.4788135593220337,3.5000000000000004,1.14499477000064,1.138063808923154,near_critical
3.4788135593220337,3.6,1.1456183215959639,1.1070534863821637,near_critical
3.4788135593220337,3.7,1.1459724474882014,1.0774660780895706,near_critical
3.4788135593220337,3.8000000000000003,1.1460760131824508,1.0492065196507492,near_critical
3.4788135593220337,3.9000000000000004,1.1459463293759733,1.0221881099713972,near_critical
3.4788135593220337,4.0,1.145599307539198,0.9963316011543235,near_critical
3.4788135593220337,4.1,1.1450495971924304,0.9715644060510389,near_critical
3.4788135593220337,4.2,1.144310707342308,0.9478199058999544,near_critical
3.4788135593220337,4.3,1.1433951141701086,0.9250368434505905,near_critical
3.4788135593220337,4.3999999999999995,1.142314356754094,0.9031587893828112,near_critical
3.4788135593220337,4.5,1.1410791223488235,0.8821336717969719,near_critical
3.4788135593220337,4.6,1.1396993225268266,0.8619133601644481,near_critical
3.4788135593220337,4.7,1.1381841613048014,0.8424532964580255,underdriven_or_overconstrained
3.4788135593220337,4.8,1.136542196221728,0.823712167282873,underdriven_or_overconstrained
3.4788135593220337,4.9,1.1347813932051132,0.8056516117445501,underdriven_or_overconstrained
3.4788135593220337,5.0,1.1329091759500907,0.7882359605551054,underdriven_or_overconstrained
3.4788135593220337,5.1,1.1309324704410482,0.771432002519193,underdriven_or_overconstrained
3.4788135593220337,5.2,1.1288577451642123,0.7552087750813382,underdriven_or_overconstrained
3.4788135593220337,5.3,1.1266910474899745,0.73953737607073,underdriven_or_overconstrained
3.4788135593220337,5.4,1.1244380366438989,0.7243907941656001,underdriven_or_overconstrained
3.4788135593220337,5.5,1.1221040136337834,0.7097437559270695,underdriven_or_overconstrained
3.4788135593220337,5.6,1.1196939484556245,0.6955725875318309,underdriven_or_overconstrained
3.4788135593220337,5.7,1.1172125048627783,0.6818550895720644,underdriven_or_overconstrained
3.4788135593220337,5.8,1.114664062949171,0.6685704234959596,underdriven_or_overconstrained
3.4788135593220337,5.9,1.112052739768323,0.6556990084385185,underdriven_or_overconstrained
3.4788135593220337,6.0,1.1093824081846078,0.6432224273443241,underdriven_or_overconstrained
3.5796610169491525,0.1,0.37299010920856196,13.351781536414961,overload_or_unbounded
3.5796610169491525,0.2,0.4780233010992903,8.555806880692382,overload_or_unbounded
3.5796610169491525,0.30000000000000004,0.5657230739701565,6.750322780932036,overload_or_unbounded
3.5796610169491525,0.4,0.6398127127217014,5.725781564695903,overload_or_unbounded
3.5796610169491525,0.5,0.7030225649527353,5.03316493959382,overload_or_unbounded
3.5796610169491525,0.6,0.7574003342614336,4.518727417966519,overload_or_unbounded
3.5796610169491525,0.7000000000000001,0.8045118582612477,4.1141139095587285,overload_or_unbounded
3.5796610169491525,0.8,0.8455749605892209,3.783589654161937,overload_or_unbounded
3.5796610169491525,0.9,0.8815510338568878,3.5062820781652486,overload_or_unbounded
3.5796610169491525,1.0,0.9132091477138677,3.2689791863926927,overload_or_unbounded
3.5796610169491525,1.1,0.9411718403199327,3.0627964973123234,overload_or_unbounded
3.5796610169491525,1.2000000000000002,0.9659484212319543,2.881473256556338,overload_or_unbounded
3.5796610169491525,1.3000000000000003,0.9879595865794768,2.7204310910767333,overload_or_unbounded
3.5796610169491525,1.4000000000000001,1.007555880444741,2.576220362589943,overload_or_unbounded
3.5796610169491525,1.5000000000000002,1.0250317255099266,2.446177405962672,overload_or_unbounded
3.5796610169491525,1.6,1.0406362158612112,2.328203059214913,overload_or_unbounded
3.5796610169491525,1.7000000000000002,1.05458151139049,2.220614309129326,overload_or_unbounded
3.5796610169491525,1.8000000000000003,1.0670494333953413,2.122041811046102,overload_or_unbounded
3.5796610169491525,1.9000000000000001,1.0781966955707785,2.0313571998621622,overload_or_unbounded
3.5796610169491525,2.0,1.0881590888013777,1.9476203352106014,overload_or_unbounded
3.5796610169491525,2.1,1.0970548559924138,1.8700402387860997,overload_or_unbounded
3.5796610169491525,2.2,1.10498743411898,1.7979456555156286,overload_or_unbounded
3.5796610169491525,2.3000000000000003,1.1120476977195886,1.7307625184847242,overload_or_unbounded
3.5796610169491525,2.4000000000000004,1.1183158064780365,1.6679964571197832,overload_or_unbounded
3.5796610169491525,2.5000000000000004,1.1238627360758995,1.609219049893084,overload_or_unbounded
3.5796610169491525,2.6,1.1287515539019193,1.5540568982013385,overload_or_unbounded
3.5796610169491525,2.7,1.133038487888612,1.5021828539992144,overload_or_unbounded
3.5796610169491525,2.8000000000000003,1.1367738265842482,1.4533089114684816,overload_or_unbounded
3.5796610169491525,2.9000000000000004,1.1400026807512926,1.407180398449287,overload_or_unbounded
3.5796610169491525,3.0000000000000004,1.1427656307241878,1.363571193270895,overload_or_unbounded
3.5796610169491525,3.1,1.1450992790309773,1.3222797579625063,overload_or_unbounded
3.5796610169491525,3.2,1.1470367240681478,1.2831258269236907,overload_or_unbounded
3.5796610169491525,3.3000000000000003,1.1486079676804852,1.2459476259584925,overload_or_unbounded
3.5796610169491525,3.4000000000000004,1.1498402671610677,1.210599523551433,overload_or_unbounded
3.5796610169491525,3.5000000000000004,1.150758440317155,1.176950036779579,overload_or_unbounded
3.5796610169491525,3.6,1.1513851307441267,1.1448801300054592,near_critical
3.5796610169491525,3.7,1.1517410392339331,1.1142817566935714,near_critical
3.5796610169491525,3.8000000000000003,1.1518451262567804,1.0850566042169134,near_critical
3.5796610169491525,3.9000000000000004,1.151714789648451,1.0571150090123984,near_critical
3.5796610169491525,4.0,1.1513660209744743,1.0303750153805464,near_critical
3.5796610169491525,4.1,1.1508135434978548,1.0047615559600949,near_critical
3.5796610169491525,4.2,1.1500709342268163,0.9802057357090538,near_critical
3.5796610169491525,4.3,1.1491507321451906,0.9566442042927246,near_critical
3.5796610169491525,4.3999999999999995,1.1480645344166074,0.9340186042711384,near_critical
3.5796610169491525,4.5,1.1468230820930878,0.9122750845124676,near_critical
3.5796610169491525,4.6,1.145436336639997,0.8913638699276618,near_critical
3.5796610169491525,4.7,1.1439135484051777,0.8712388799970194,near_critical
3.5796610169491525,4.8,1.1422633180045167,0.8518573896982836,near_critical
3.5796610169491525,4.9,1.1404936514643769,0.8331797273928618,underdriven_or_overconstrained
3.5796610169491525,5.0,1.1386120098492596,0.8151690050175039,underdriven_or_overconstrained
3.5796610169491525,5.1,1.1366253540075473,0.7977908765915388,underdriven_or_overconstrained
3.5796610169491525,5.2,1.134540184986507,0.7810133216073999,underdriven_or_overconstrained
3.5796610169491525,5.3,1.132362580597761,0.7648064503429713,underdriven_or_overconstrained
3.5796610169491525,5.4,1.1300982285542611,0.7491423285331449,underdriven_or_overconstrained
3.5796610169491525,5.5,1.1277524565479984,0.7339948191770023,underdriven_or_overconstrained
3.5796610169491525,5.6,1.125330259592916,0.719339439546077,underdriven_or_overconstrained
3.5796610169491525,5.7,1.122836324918754,0.705153231706336,underdriven_or_overconstrained
3.5796610169491525,5.8,1.120275054667939,0.6914146450785176,underdriven_or_overconstrained
3.5796610169491525,5.9,1.1176505866183992,0.6781034297437688,underdriven_or_overconstrained
3.5796610169491525,6.0,1.1149668131297186,0.6652005393587473,underdriven_or_overconstrained
3.6805084745762713,0.1,0.3747777581089633,13.793727148027354,overload_or_unbounded
3.6805084745762713,0.2,0.4803143479862697,8.83900514112021,overload_or_unbounded
3.6805084745762713,0.30000000000000004,0.5684344440739384,6.973759295517272,overload_or_unbounded
3.6805084745762713,0.4,0.6428791760517524,5.915305638967713,overload_or_unbounded
3.6805084745762713,0.5,0.7063919773960352,5.199763318357594,overload_or_unbounded
3.6805084745762713,0.6,0.7610303658394264,4.6682978514698155,overload_or_unbounded
3.6805084745762713,0.7000000000000001,0.8083676836659274,4.25029158615148,overload_or_unbounded
3.6805084745762713,0.8,0.8496275912386279,3.9088269372344926,overload_or_unbounded
3.6805084745762713,0.9,0.885776088884931,3.622340446353347,overload_or_unbounded
3.6805084745762713,1.0,0.9175859322141623,3.377182799666192,overload_or_unbounded
3.6805084745762713,1.1,0.9456826430567846,3.164175438209257,overload_or_unbounded
3.6805084745762713,1.2000000000000002,0.9705779719638056,2.976850375874864,overload_or_unbounded
3.6805084745762713,1.3000000000000003,0.9926946313567694,2.8104776949038124,overload_or_unbounded
3.6805084745762713,1.4000000000000001,1.0123848453885886,2.66149357356092,overload_or_unbounded
3.6805084745762713,1.5000000000000002,1.02994444783619,2.5271461790692507,overload_or_unbounded
3.6805084745762713,1.6,1.0456237266318036,2.405266866928985,overload_or_unbounded
3.6805084745762713,1.7000000000000002,1.0596358584969614,2.294116915978217,overload_or_unbounded
3.6805084745762713,1.8000000000000003,1.0721635361535367,2.192281656080419,overload_or_unbounded
3.6805084745762713,1.9000000000000001,1.0833642243863368,2.098595373108769,overload_or_unbounded
3.6805084745762713,2.0,1.0933743648919023,2.0120868079345473,overload_or_unbounded
3.6805084745762713,2.1,1.1023127672843678,1.9319388007732077,overload_or_unbounded
3.6805084745762713,2.2,1.1102833642865428,1.8574578779262156,overload_or_unbounded
3.6805084745762713,2.3000000000000003,1.117377465976019,1.788050970793607,overload_or_unbounded
3.6805084745762713,2.4000000000000004,1.1236756162220374,1.7232073450749674,overload_or_unbounded
3.6805084745762713,2.5000000000000004,1.1292491308749764,1.6624843984372957,overload_or_unbounded
3.6805084745762713,2.6,1.1341613795898997,1.6054963727375926,overload_or_unbounded
3.6805084745762713,2.7,1.1384688597858303,1.5519052912899751,overload_or_unbounded
3.6805084745762713,2.8000000000000003,1.1422221010315528,1.5014136152481943,overload_or_unbounded
3.6805084745762713,2.9000000000000004,1.1454664302942066,1.4537582427725713,overload_or_unbounded
3.6805084745762713,3.0000000000000004,1.1482426223996915,1.4087055675372486,overload_or_unbounded
3.6805084745762713,3.1,1.1505874553028728,1.3660473806397968,overload_or_unbounded
