time,host,parasite,resource,scenario,boundary_specificity
7.213650381571824,1.589515939296599,0.13704523081783107,0.5151194594652526,weak_specificity,0.35
7.313650381571824,1.6011281175645475,0.13863758030036957,0.5130374954657598,weak_specificity,0.35
7.4136503815718235,1.6127593338555943,0.14024223338834274,0.510968642000756,weak_specificity,0.35
7.513650381571823,1.6244090086970804,0.14185921203622814,0.5089126834503775,weak_specificity,0.35
7.613650381571823,1.6360765573178824,0.14348853720400442,0.5068694276800311,weak_specificity,0.35
7.7136503815718225,1.647761390266427,0.14513022889931487,0.5048387035565043,weak_specificity,0.35
7.813650381571822,1.6594629139881316,0.14678430621708954,0.5028203586946663,weak_specificity,0.35
7.913650381571822,1.6711805313650896,0.14845078737679795,0.5008142574147996,weak_specificity,0.35
8.013650381571821,1.6829136422206226,0.15012968975749416,0.49882027889223984,weak_specificity,0.35
8.113650381571821,1.694661643791155,0.15182102993080587,0.4968383154825117,weak_specificity,0.35
8.21365038157182,1.7064239311676908,0.15352482369201043,0.4948682712065332,weak_specificity,0.35
8.31365038157182,1.718199897709021,0.1552410860893307,0.49291006038174895,weak_specificity,0.35
8.41365038157182,1.729988935428642,0.15696983145157628,0.49096360638623154,weak_specificity,0.35
8.51365038157182,1.7417904353572249,0.15871107341424628,0.48902884054387874,weak_specificity,0.35
8.61365038157182,1.7536037878823483,0.16046482494420364,0.4871057011198363,weak_specificity,0.35
8.713650381571819,1.7654283830670834,0.16223109836302227,0.4851941324161986,weak_specificity,0.35
8.813650381571819,1.7772636109489075,0.16400990536910248,0.48329408395888585,weak_specificity,0.35
8.913650381571818,1.7891088618203166,0.16580125705864313,0.4814055097673786,weak_specificity,0.35
9.013650381571818,1.8009635264924053,0.16760516394555294,0.4795283676997032,weak_specificity,0.35
9.113650381571818,1.8128269965425923,0.1694216359803781,0.47766261886572337,weak_specificity,0.35
9.213650381571817,1.824698664547581,0.17125068256831685,0.47580822710239484,weak_specificity,0.35
9.313650381571817,1.8365779243025657,0.17309231258638802,0.47396515850519466,weak_specificity,0.35
9.413650381571816,1.8484641710276197,0.17494653439981434,0.4721333810104459,weak_specificity,0.35
9.513650381571816,1.8603568015621244,0.17681335587767794,0.47031286402372396,weak_specificity,0.35
9.613650381571816,1.8722552145480469,0.17869278440790068,0.46850357808995763,weak_specificity,0.35
9.713650381571815,1.8841588106027989,0.1805848269115982,0.46670549460122945,weak_specificity,0.35
9.813650381571815,1.8960669924823645,0.18248948985685273,0.4649185855386385,weak_specificity,0.35
9.913650381571815,1.9079791652353257,0.1844067792719467,0.4631428232449148,weak_specificity,0.35
10.013650381571814,1.9198947363483703,0.1863367007580955,0.46137818022477567,weak_specificity,0.35
10.113650381571814,1.9318131158838205,0.18827925950171476,0.4596246289702883,weak_specificity,0.35
10.213650381571814,1.94373371660968,0.1902344602862555,0.45788214180875103,weak_specificity,0.35
10.313650381571813,1.955655954122658,0.1922023075036368,0.4561506907708373,weak_specificity,0.35
10.413650381571813,1.967579246964595,0.19418280516530365,0.4544302474769522,weak_specificity,0.35
10.513650381571813,1.9795030167326828,0.19617595691293638,0.45272078303994356,weak_specificity,0.35
10.613650381571812,1.9914266881838372,0.19818176602883397,0.4510222679824821,weak_specificity,0.35
10.713650381571812,2.003349689333561,0.20020023544599372,0.4493346721675839,weak_specificity,0.35
10.813650381571811,2.0152714515496033,0.2022313677579063,0.44765796474089226,weak_specificity,0.35
10.913650381571811,2.027191409640701,0.2042751652280849,0.445992114083467,weak_specificity,0.35
11.01365038157181,2.0391090019406652,0.2063316297993446,0.4443370877739491,weak_specificity,0.35
11.11365038157181,2.051023670388057,0.20840076310284728,0.4426928525590767,weak_specificity,0.35
11.21365038157181,2.062934860601675,0.21048256646692579,0.44105937433162784,weak_specificity,0.35
11.31365038157181,2.0748420219520702,0.21257704092570048,0.4394366181149543,weak_specificity,0.35
11.41365038157181,2.086744607629269,0.21468418722749893,0.43782454805335297,weak_specificity,0.35
11.513650381571809,2.0986420747068975,0.2168040058430901,0.43622312740759445,weak_specificity,0.35
11.613650381571809,2.1105338842028623,0.218936496973742,0.43463231855499723,weak_specificity,0.35
11.713650381571808,2.1224195011367475,0.2210816605591121,0.43305208299349446,weak_specificity,0.35
11.813650381571808,2.134298394584069,0.2232394962849779,0.4314823813491976,weak_specificity,0.35
11.913650381571808,2.14617003772752,0.22541000359081548,0.4299231733870096,weak_specificity,0.35
12.013650381571807,2.1580339079053346,0.22759318167723214,0.42837441802388704,weak_specificity,0.35
12.113650381571807,2.1698894866568796,0.22978902951325955,0.4268360733443902,weak_specificity,0.35
12.213650381571806,2.181736259765589,0.2319975458435125,0.42530809661819813,weak_specificity,0.35
12.313650381571806,2.1935737172993393,0.23421872919521844,0.42379044431929885,weak_specificity,0.35
12.413650381571806,2.2054013536483614,0.2364525778851221,0.4222830721465955,weak_specificity,0.35
12.513650381571805,2.21721866756078,0.2386990900262697,0.4207859350456959,weak_specificity,0.35
12.613650381571805,2.2290251621758603,0.2409582635346759,0.4192989872316784,weak_specificity,0.35
12.713650381571805,2.240820345055049,0.24323009613587718,0.41782218221264933,weak_specificity,0.35
12.813650381571804,2.2526037282108726,0.2455145853713749,0.4163554728139262,weak_specificity,0.35
12.913650381571804,2.2643748281337777,0.24781172860497042,0.41489881120270095,weak_specificity,0.35
13.013650381571804,2.276133165816968,0.25012152302899504,0.41345214891305193,weak_specificity,0.35
13.113650381571803,2.287878266779309,0.2524439656704373,0.4120154368711893,weak_specificity,0.35
13.213650381571803,2.2996096610863592,0.2547790533969693,0.41058862542083124,weak_specificity,0.35
13.313650381571803,2.3113268833695857,0.2571267829228744,0.40917166434862057,weak_specificity,0.35
13.413650381571802,2.3230294728438166,0.2594871508148778,0.40776450290950156,weak_specificity,0.35
13.513650381571802,2.3347169733229878,0.2618601534978819,0.40636708985198716,weak_specificity,0.35
13.613650381571802,2.346388933234232,0.26424578726060777,0.40497937344325496,weak_specificity,0.35
13.713650381571801,2.3580449056303565,0.2666440482611441,0.4036013014940177,weak_specificity,0.35
13.8136503815718,2.369684448200764,0.269054932532405,0.4022328213831221,weak_specificity,0.35
13.9136503815718,2.381307123280852,0.271478435987498,0.4008738800818354,weak_specificity,0.35
14.0136503815718,2.3929124978599403,0.2739145544250031,0.3995244241777838,weak_specificity,0.35
14.1136503815718,2.404500143587769,0.27636328353416434,0.3981843998985139,weak_specificity,0.35
14.2136503815718,2.416069636779603,0.278824618899994,0.3968537531346515,weak_specificity,0.35
14.313650381571799,2.427620558419989,0.2812985560082918,0.3955324294626353,weak_specificity,0.35
14.413650381571799,2.4391524941651967,0.2837850902505788,0.394220374167009,weak_specificity,0.35
14.513650381571798,2.4506650343443868,0.28628421692894723,0.3929175322622563,weak_specificity,0.35
14.613650381571798,2.462157773959539,0.2887959312608273,0.391623848514167,weak_specificity,0.35
14.713650381571798,2.473630312684178,0.2913202283836716,0.39033926746072534,weak_specificity,0.35
14.813650381571797,2.4850822548609264,0.2938571033595579,0.38906373343251327,weak_specificity,0.35
14.913650381571797,2.4965132094979254,0.2964065511797109,0.38779719057262363,weak_specificity,0.35
15.013650381571797,2.5079227902641517,0.29896856676894434,0.38653958285608,weak_specificity,0.35
15.113650381571796,2.519310615483663,0.30154314499002344,0.3852908541087618,weak_specificity,0.35
15.213650381571796,2.530676308128803,0.3041302806479486,0.3840509480258344,weak_specificity,0.35
15.313650381571795,2.5420194958123994,0.3067299684941614,0.38281980818968464,weak_specificity,0.35
15.413650381571795,2.5533398107789806,0.30934220323067335,0.38159737808736477,weak_specificity,0.35
15.513650381571795,2.5646368898950445,0.31196697951411795,0.3803836011275471,weak_specificity,0.35
15.613650381571794,2.5759103746384047,0.31460429195972706,0.37917842065699375,weak_specificity,0.35
15.713650381571794,2.587159911086645,0.31725413514523226,0.37798177997654586,weak_specificity,0.35
15.813650381571794,2.5983851499047077,0.3199165036146913,0.3767936223566372,weak_specificity,0.35
15.913650381571793,2.609585746331643,0.3225913918822415,0.3756138910523391,weak_specificity,0.35
16.013650381571793,2.620761360166548,0.32527879443577934,0.37444252931794153,weak_specificity,0.35
16.113650381571794,2.6319116557537177,0.32797870574056837,0.37327948042107817,weak_specificity,0.35
16.213650381571796,2.6430363019670366,0.3306911202427749,0.37212468765640205,weak_specificity,0.35
16.313650381571797,2.6541349721936354,0.3334160323729332,0.37097809435881907,weak_specificity,0.35
16.4136503815718,2.665207344316833,0.3361534365493401,0.36983964391628704,weak_specificity,0.35
16.5136503815718,2.676253100698396,0.33890332718138017,0.3687092797821885,weak_specificity,0.35
16.6136503815718,2.68727192816013,0.34166569867278207,0.36758694548728427,weak_specificity,0.35
16.713650381571803,2.6982635179648335,0.3444405454248068,0.36647258465125687,weak_specificity,0.35
16.813650381571804,2.7092275657966303,0.34722786183936827,0.36536614099385134,weak_specificity,0.35
16.913650381571806,2.7201637717407086,0.35002764232208744,0.3642675583456221,weak_specificity,0.35
17.013650381571807,2.731071840262484,0.35283988128528043,0.36317678065829345,weak_specificity,0.35
17.11365038157181,2.7419514801862097,0.3556645731508812,0.3620937520147434,weak_specificity,0.35
17.21365038157181,2.7528024046730546,0.3585017123532996,0.36101841663861756,weak_specificity,0.35
17.31365038157181,2.763624331198669,0.36135129334221594,0.3599507189035823,weak_specificity,0.35
17.413650381571813,2.7744169815302584,0.3642133105853122,0.35889060334222583,weak_specificity,0.35
17.513650381571814,2.7851800817031847,0.3670877585709407,0.3578380146546139,weak_specificity,0.35
17.613650381571816,2.795913361997115,0.36997463181073154,0.35679289771651024,weak_specificity,0.35
17.713650381571817,2.8066165569117354,0.3728739248421386,0.3557551975872684,weak_specificity,0.35
17.81365038157182,2.8172894051420467,0.3757856322309257,0.3547248595174038,weak_specificity,0.35
17.91365038157182,2.8279316495532663,0.37870974857359313,0.3537018289558534,weak_specificity,0.35
18.01365038157182,2.838543037155345,0.3816462684997454,0.35268605155693133,weak_specificity,0.35
18.113650381571823,2.8491233190771235,0.38459518667440107,0.35167747318698805,weak_specificity,0.35
18.213650381571824,2.8596722505401404,0.38755649780024504,0.35067603993078056,weak_specificity,0.35
18.313650381571826,2.870189590832113,0.3905301966198245,0.34968169809756144,weak_specificity,0.35
18.413650381571827,2.8806751032801006,0.393516277917689,0.348694394226894,weak_specificity,0.35
18.51365038157183,2.891128555223372,0.39651473652247515,0.347714075094201,weak_specificity,0.35
18.61365038157183,2.9015497179859895,0.3995255673089372,0.34674068771605365,weak_specificity,0.35
18.71365038157183,2.9119383668491263,0.4025487651999235,0.34577417935520927,weak_specificity,0.35
18.813650381571833,2.922294281023128,0.4055843251683007,0.34481449752540255,weak_specificity,0.35
18.913650381571834,2.9326172436193385,0.4086322422388247,0.3438615899958993,weak_specificity,0.35
19.013650381571836,2.9429070416217,0.411692511489961,0.3429154047958177,weak_specificity,0.35
19.113650381571837,2.953163465858141,0.4147651280556533,0.3419758902182252,weak_specificity,0.35
19.21365038157184,2.963386310971769,0.41785008712704264,0.3410429948240159,weak_specificity,0.35
19.31365038157184,2.9735753753918766,0.4209473839541367,0.3401166674455761,weak_specificity,0.35
19.41365038157184,2.983730461304776,0.42405701384743055,0.3391968571902434,weak_specificity,0.35
19.513650381571843,2.993851374624475,0.42717897217947903,0.3382835134435658,weak_specificity,0.35
19.613650381571844,3.0039379249632034,0.430313254386422,0.3373765858723665,weak_specificity,0.35
19.713650381571846,3.0139899256018086,0.4334598559694628,0.3364760244276208,weak_specificity,0.35
19.813650381571847,3.0240071934600206,0.4366187724963007,0.33558177934714944,weak_specificity,0.35
19.91365038157185,3.0339895490666082,0.4397899996025179,0.33469380115813574,weak_specificity,0.35
20.01365038157185,3.043936816529434,0.4429735329929219,0.33381204067947057,weak_specificity,0.35
20.11365038157185,3.053848823505413,0.44616936844284394,0.33293644902393127,weak_specificity,0.35
20.213650381571853,3.0637254011703976,0.4493775017993939,0.33206697760019915,weak_specificity,0.35
20.313650381571854,3.0735663841889833,0.4525979289826725,0.3312035781147213,weak_specificity,0.35
20.413650381571856,3.083371610684261,0.45583064598694156,0.33034620257342084,weak_specificity,0.35
20.513650381571857,3.0931409222075112,0.4590756488817529,0.32949480328326153,weak_specificity,0.35
20.61365038157186,3.102874163707861,0.4623329338130359,0.32864933285367015,weak_specificity,0.35
20.71365038157186,3.1125711835019034,0.4656024970041458,0.32780974419782266,weak_specificity,0.35
20.81365038157186,3.1222318332432963,0.46888433475687147,0.32697599053379756,weak_specificity,0.35
20.913650381571863,3.1318559678923408,0.47217844345240506,0.3261480253856011,weak_specificity,0.35
21.013650381571864,3.141443445685555,0.4754848195522729,0.3253258025840694,weak_specificity,0.35
21.113650381571865,3.1509941281052476,0.4788034595992288,0.3245092762676502,weak_specificity,0.35
21.213650381571867,3.160507879849099,0.4821343602181104,0.3236984008830697,weak_specificity,0.35
21.31365038157187,3.169984568799756,0.48547751811665857,0.3228931311858879,weak_specificity,0.35
21.41365038157187,3.1794240659944544,0.48883293008630146,0.3220934222409458,weak_specificity,0.35
21.51365038157187,3.188826245594666,0.49220059300290286,0.321299229422709,weak_specificity,0.35
21.613650381571873,3.1981909848557866,0.4955805038274758,0.32051050841551154,weak_specificity,0.35
21.713650381571874,3.207518164096866,0.498972659606862,0.3197272152137021,weak_specificity,0.35
21.813650381571875,3.2168076666703893,0.5023770574743777,0.31894930612169803,weak_specificity,0.35
21.913650381571877,3.226059378932111,0.5057936946504263,0.3181767377539487,weak_specificity,0.35
22.01365038157188,3.2352731902109575,0.5092225684430791,0.31740946703481326,weak_specificity,0.35
22.11365038157188,3.244448992778994,0.5126636762486225,0.31664745119835414,weak_specificity,0.35
22.21365038157188,3.2535866818214645,0.5161170155520757,0.31589064778805115,weak_specificity,0.35
22.313650381571883,3.2626861554069166,0.5195825839276759,0.31513901465643823,weak_specificity,0.35
22.413650381571884,3.271747314457405,0.5230603790393341,0.31439250996466567,weak_specificity,0.35
22.513650381571885,3.2807700627187892,0.5265503986410605,0.3136510921819913,weak_specificity,0.35
22.613650381571887,3.2897543067311252,0.5300526405773605,0.3129147200852031,weak_specificity,0.35
22.713650381571888,3.2986999557991563,0.5335671027836022,0.31218335275797604,weak_specificity,0.35
22.81365038157189,3.30760692196291,0.5370937832863552,0.31145694959016534,weak_specificity,0.35
22.91365038157189,3.316475119968401,0.5406326802037016,0.3107354702770396,weak_specificity,0.35
23.013650381571892,3.3253044672384515,0.5441837917455197,0.3100188748184553,weak_specificity,0.35
23.113650381571894,3.3340948838436244,0.5477471162137404,0.3093071235179757,weak_specificity,0.35
23.213650381571895,3.3428462924732814,0.551322652002578,0.3086001769819365,weak_specificity,0.35
23.313650381571897,3.351558618406765,0.5549103975987338,0.30789799611846,weak_specificity,0.35
23.413650381571898,3.360231789484709,0.5585103515815754,0.30720054213642073,weak_specificity,0.35
23.5136503815719,3.3688657360804815,0.5621225126232897,0.3065077765443638,weak_specificity,0.35
23.6136503815719,3.3774603910717644,0.5657468794890127,0.3058196611493788,weak_specificity,0.35
23.713650381571902,3.3860156898122726,0.5693834510369336,0.3051361580559311,weak_specificity,0.35
23.813650381571904,3.394531570103613,0.573032226218376,0.30445722966465216,weak_specificity,0.35
23.913650381571905,3.4030079721672917,0.5766932040778563,0.30378283867109107,weak_specificity,0.35
24.013650381571907,3.411444838616867,0.5803663837531176,0.30311294806442896,weak_specificity,0.35
24.113650381571908,3.419842114430255,0.5840517644751425,0.30244752112615847,weak_specificity,0.35
24.21365038157191,3.4281997469221883,0.5877493455681435,0.3017865214287294,weak_specificity,0.35
24.31365038157191,3.4365176857168294,0.5914591264495311,0.30112991283416257,weak_specificity,0.35
