period,hydrolysis,final_memory,ratchet_state
6.241935483870967,0.42580645161290326,1.284303331982118,retained
6.241935483870967,0.4474193548387097,1.229271764289095,retained
6.241935483870967,0.46903225806451615,1.1794442868759112,retained
6.241935483870967,0.4906451612903226,1.134130670424882,retained
6.241935483870967,0.512258064516129,1.0927567717057032,retained
6.241935483870967,0.5338709677419355,1.0548411183907314,retained
6.241935483870967,0.555483870967742,1.0199769390400613,retained
6.241935483870967,0.5770967741935484,0.9878182178101317,weak_or_lost
6.241935483870967,0.5987096774193549,0.9580687610010242,weak_or_lost
6.241935483870967,0.6203225806451613,0.9304735434095234,weak_or_lost
6.241935483870967,0.6419354838709678,0.904811798776764,weak_or_lost
6.241935483870967,0.6635483870967742,0.8808914577025501,weak_or_lost
6.241935483870967,0.6851612903225807,0.858544636173371,weak_or_lost
6.241935483870967,0.7067741935483871,0.83762395027082,weak_or_lost
6.241935483870967,0.7283870967741936,0.8179994857708318,weak_or_lost
6.241935483870967,0.75,0.7995562907448763,weak_or_lost
6.580645161290322,0.08,5.9967063841842965,retained
6.580645161290322,0.10161290322580646,4.881618187536095,retained
6.580645161290322,0.12322580645161291,4.096257601374873,retained
6.580645161290322,0.14483870967741935,3.5220288270082,retained
6.580645161290322,0.1664516129032258,3.0879557637015447,retained
6.580645161290322,0.18806451612903224,2.750198722310254,retained
6.580645161290322,0.20967741935483875,2.480799221012655,retained
6.580645161290322,0.2312903225806452,2.2613570737124546,retained
6.580645161290322,0.25290322580645164,2.079392392321149,retained
6.580645161290322,0.2745161290322581,1.926198866915777,retained
6.580645161290322,0.29612903225806453,1.7955435699496025,retained
6.580645161290322,0.317741935483871,1.682858496326363,retained
6.580645161290322,0.3393548387096775,1.584724659173523,retained
6.580645161290322,0.3609677419354839,1.4985345182466543,retained
6.580645161290322,0.38258064516129037,1.4222657729580104,retained
6.580645161290322,0.4041935483870968,1.354326360793574,retained
6.580645161290322,0.42580645161290326,1.2934460277064277,retained
6.580645161290322,0.4474193548387097,1.238599020414653,retained
6.580645161290322,0.46903225806451615,1.1889479990448968,retained
6.580645161290322,0.4906451612903226,1.1438026922392157,retained
6.580645161290322,0.512258064516129,1.1025889732291911,retained
6.580645161290322,0.5338709677419355,1.0648254207001377,retained
6.580645161290322,0.555483870967742,1.0301053351657132,retained
6.580645161290322,0.5770967741935484,0.9980827859418926,weak_or_lost
6.580645161290322,0.5987096774193549,0.9684616733629784,weak_or_lost
6.580645161290322,0.6203225806451613,0.9409870727952538,weak_or_lost
6.580645161290322,0.6419354838709678,0.9154383239096959,weak_or_lost
6.580645161290322,0.6635483870967742,0.891623468090512,weak_or_lost
6.580645161290322,0.6851612903225807,0.8693747368256108,weak_or_lost
6.580645161290322,0.7067741935483871,0.8485448664616194,weak_or_lost
6.580645161290322,0.7283870967741936,0.8290040679215066,weak_or_lost
6.580645161290322,0.75,0.8106375194283272,weak_or_lost
6.919354838709677,0.08,6.0458863802788985,retained
6.919354838709677,0.10161290322580646,4.90603194826018,retained
6.919354838709677,0.12322580645161291,4.110055631072798,retained
6.919354838709677,0.14483870967741935,3.5313647693223977,retained
6.919354838709677,0.1664516129032258,3.0955112335113535,retained
6.919354838709677,0.18806451612903224,2.7571442923930505,retained
6.919354838709677,0.20967741935483875,2.487645348560712,retained
6.919354838709677,0.2312903225806452,2.26832426287531,retained
6.919354838709677,0.25290322580645164,2.0865728771468324,retained
6.919354838709677,0.2745161290322581,1.933627660677697,retained
6.919354838709677,0.29612903225806453,1.8032299485279424,retained
6.919354838709677,0.317741935483871,1.6908001009532674,retained
6.919354838709677,0.3393548387096775,1.5929138967055507,retained
6.919354838709677,0.3609677419354839,1.5069615076629186,retained
6.919354838709677,0.38258064516129037,1.4309197200715296,retained
6.919354838709677,0.4041935483870968,1.3631962050362758,retained
6.919354838709677,0.42580645161290326,1.3025207453878804,retained
6.919354838709677,0.4474193548387097,1.2478677629935238,retained
6.919354838709677,0.46903225806451615,1.1984001512186286,retained
6.919354838709677,0.4906451612903226,1.1534278911066456,retained
6.919354838709677,0.512258064516129,1.1123771090526464,retained
6.919354838709677,0.5338709677419355,1.0747666296574871,retained
6.919354838709677,0.555483870967742,1.0401899893847937,retained
6.919354838709677,0.5770967741935484,1.0083014834762194,retained
6.919354838709677,0.5987096774193549,0.9788052293768347,weak_or_lost
6.919354838709677,0.6203225806451613,0.9514465124814175,weak_or_lost
6.919354838709677,0.6419354838709678,0.9260048772637816,weak_or_lost
6.919354838709677,0.6635483870967742,0.9022885664557962,weak_or_lost
6.919354838709677,0.6851612903225807,0.8801300110176897,weak_or_lost
6.919354838709677,0.7067741935483871,0.8593821462370846,weak_or_lost
6.919354838709677,0.7283870967741936,0.8399153825430238,weak_or_lost
6.919354838709677,0.75,0.821615099085169,weak_or_lost
7.258064516129032,0.08,6.087198789133331,retained
7.258064516129032,0.10161290322580646,4.925845838411889,retained
7.258064516129032,0.12322580645161291,4.121166846495836,retained
7.258064516129032,0.14483870967741935,3.5390869376790293,retained
7.258064516129032,0.1664516129032258,3.1020492670121613,retained
7.258064516129032,0.18806451612903224,2.763409256207668,retained
7.258064516129032,0.20967741935483875,2.494008399023463,retained
7.258064516129032,0.2312903225806452,2.2749305605086247,retained
7.258064516129032,0.25290322580645164,2.093472763802608,retained
7.258064516129032,0.2745161290322581,1.9408317525633518,retained
7.258064516129032,0.29612903225806453,1.8107324171924888,retained
7.258064516129032,0.317741935483871,1.6985885717502454,retained
7.258064516129032,0.3393548387096775,1.600973671878799,retained
7.258064516129032,0.3609677419354839,1.5152773590907602,retained
7.258064516129032,0.38258064516129037,1.4394766307586333,retained
7.258064516129032,0.4041935483870968,1.371979652496894,retained
7.258064516129032,0.42580645161290326,1.3115167856716365,retained
7.258064516129032,0.4474193548387097,1.2570630299312977,retained
7.258064516129032,0.46903225806451615,1.2077818222703949,retained
7.258064516129032,0.4906451612903226,1.162983642957385,retained
7.258064516129032,0.512258064516129,1.1220950732302404,retained
7.258064516129032,0.5338709677419355,1.0846353524713248,retained
7.258064516129032,0.555483870967742,1.0501983976793732,retained
7.258064516129032,0.5770967741935484,1.0184388563832574,retained
7.258064516129032,0.5987096774193549,0.989061175657741,weak_or_lost
7.258064516129032,0.6203225806451613,0.9618109528120016,weak_or_lost
7.258064516129032,0.6419354838709678,0.9364680307455695,weak_or_lost
7.258064516129032,0.6635483870967742,0.9128409406539741,weak_or_lost
7.258064516129032,0.6851612903225807,0.8907623948791514,weak_or_lost
7.258064516129032,0.7067741935483871,0.8700856053102122,weak_or_lost
7.258064516129032,0.7283870967741936,0.8506812559919837,weak_or_lost
7.258064516129032,0.75,0.8324349980599584,weak_or_lost
7.596774193548387,0.08,6.121723272845902,retained
7.596774193548387,0.10161290322580646,4.941818839700916,retained
7.596774193548387,0.12322580645161291,4.130089887142953,retained
7.596774193548387,0.14483870967741935,3.545513621014926,retained
7.596774193548387,0.1664516129032258,3.1077725880460165,retained
7.596774193548387,0.18806451612903224,2.7691247905750087,retained
7.596774193548387,0.20967741935483875,2.49997537626548,retained
7.596774193548387,0.2312903225806452,2.281235037256779,retained
7.596774193548387,0.25290322580645164,2.1001326304830927,retained
7.596774193548387,0.2745161290322581,1.947838723563654,retained
7.596774193548387,0.29612903225806453,1.818068824428138,retained
7.596774193548387,0.317741935483871,1.7062340372783906,retained
7.596774193548387,0.3393548387096775,1.6089076961542375,retained
7.596774193548387,0.3609677419354839,1.5234802572321133,retained
7.596774193548387,0.38258064516129037,1.4479298044984044,retained
7.596774193548387,0.4041935483870968,1.3806656020713872,retained
7.596774193548387,0.42580645161290326,1.3204190279917516,retained
7.596774193548387,0.4474193548387097,1.2661659912224366,retained
7.596774193548387,0.46903225806451615,1.2170707323894057,retained
7.596774193548387,0.4906451612903226,1.1724444413303334,retained
7.596774193548387,0.512258064516129,1.1317143290865916,retained
7.596774193548387,0.5338709677419355,1.0944001990631387,retained
7.596774193548387,0.555483870967742,1.06009647904331,retained
7.596774193548387,0.5770967741935484,1.0284582848786923,retained
7.596774193548387,0.5987096774193549,0.9991904985327962,weak_or_lost
7.596774193548387,0.6203225806451613,0.972039126203351,weak_or_lost
7.596774193548387,0.6419354838709678,0.9467843997143622,weak_or_lost
7.596774193548387,0.6635483870967742,0.9232352240582875,weak_or_lost
7.596774193548387,0.6851612903225807,0.9012246740660868,weak_or_lost
7.596774193548387,0.7067741935483871,0.8806063157725907,weak_or_lost
7.596774193548387,0.7283870967741936,0.8612511812748621,weak_or_lost
7.596774193548387,0.75,0.8430452653224947,weak_or_lost
7.935483870967741,0.08,6.150397323804781,retained
7.935483870967741,0.10161290322580646,4.954585704065985,retained
7.935483870967741,0.12322580645161291,4.1372281622159095,retained
7.935483870967741,0.14483870967741935,3.550895252082671,retained
7.935483870967741,0.1664516129032258,3.11283721616257,retained
7.935483870967741,0.18806451612903224,2.7743900862738067,retained
7.935483870967741,0.20967741935483875,2.505610967307896,retained
7.935483870967741,0.2312903225806452,2.287280639008549,retained
7.935483870967741,0.25290322580645164,2.1065808994615085,retained
7.935483870967741,0.2745161290322581,1.954666605010476,retained
7.935483870967741,0.29612903225806453,1.8252492562138694,retained
7.935483870967741,0.317741935483871,1.7137401582174376,retained
7.935483870967741,0.3393548387096775,1.616714206313561,retained
7.935483870967741,0.3609677419354839,1.5315637148989603,retained
7.935483870967741,0.38258064516129037,1.4562685464443688,retained
7.935483870967741,0.4041935483870968,1.3892395500503758,retained
7.935483870967741,0.42580645161290326,1.3292094798927174,retained
7.935483870967741,0.4474193548387097,1.2751554311909743,retained
7.935483870967741,0.46903225806451615,1.2262426693891064,retained
7.935483870967741,0.4906451612903226,1.1817832762635834,retained
7.935483870967741,0.512258064516129,1.1412052473855119,retained
7.935483870967741,0.5338709677419355,1.1040290848693235,retained
7.935483870967741,0.555483870967742,1.0698498472188671,retained
7.935483870967741,0.5770967741935484,1.0383232275228296,retained
7.935483870967741,0.5987096774193549,1.0091546431745606,retained
7.935483870967741,0.6203225806451613,0.9820906033094144,weak_or_lost
7.935483870967741,0.6419354838709678,0.9569118175609794,weak_or_lost
7.935483870967741,0.6635483870967742,0.933427649363944,weak_or_lost
7.935483870967741,0.6851612903225807,0.911471617071062,weak_or_lost
7.935483870967741,0.7067741935483871,0.8908977186914797,weak_or_lost
7.935483870967741,0.7283870967741936,0.871577409246403,weak_or_lost
7.935483870967741,0.75,0.8533970991450807,weak_or_lost
8.274193548387096,0.08,6.17403398426256,retained
8.274193548387096,0.10161290322580646,4.964676902414189,retained
8.274193548387096,0.12322580645161291,4.142908043677896,retained
8.274193548387096,0.14483870967741935,3.5554290710704577,retained
8.274193548387096,0.1664516129032258,3.117363446915355,retained
8.274193548387096,0.18806451612903224,2.779280266276706,retained
8.274193548387096,0.20967741935483875,2.510963207853538,retained
8.274193548387096,0.2312903225806452,2.2930983128658604,retained
8.274193548387096,0.25290322580645164,2.1128369551477157,retained
8.274193548387096,0.2745161290322581,1.961326349046248,retained
8.274193548387096,0.29612903225806453,1.8322780891829122,retained
8.274193548387096,0.317741935483871,1.7211059054505726,retained
8.274193548387096,0.3393548387096775,1.6243875541381758,retained
8.274193548387096,0.3609677419354839,1.5395180274139926,retained
8.274193548387096,0.38258064516129037,1.4644795199275082,retained
8.274193548387096,0.4041935483870968,1.3976848625636094,retained
8.274193548387096,0.42580645161290326,1.3378684844316646,retained
8.274193548387096,0.4474193548387097,1.2840089017059213,retained
8.274193548387096,0.46903225806451615,1.2352725959234179,retained
8.274193548387096,0.4906451612903226,1.1909727018752543,retained
8.274193548387096,0.512258064516129,1.1505381393025707,retained
8.274193548387096,0.5338709677419355,1.1134902331870764,retained
8.274193548387096,0.555483870967742,1.0794247855339203,retained
8.274193548387096,0.5770967741935484,1.047998170923175,retained
8.274193548387096,0.5987096774193549,1.0189164398824584,retained
8.274193548387096,0.6203225806451613,0.9919266969964444,weak_or_lost
8.274193548387096,0.6419354838709678,0.9668102179397381,weak_or_lost
8.274193548387096,0.6635483870967742,0.9433769091317394,weak_or_lost
8.274193548387096,0.6851612903225807,0.9214608136595971,weak_or_lost
8.274193548387096,0.7067741935483871,0.9009164395818303,weak_or_lost
8.274193548387096,0.7283870967741936,0.8816157398556342,weak_or_lost
8.274193548387096,0.75,0.8634456124917416,weak_or_lost
8.612903225806452,0.08,6.193337528522518,retained
8.612903225806452,0.10161290322580646,4.972535438498083,retained
8.612903225806452,0.12322580645161291,4.147393577847375,retained
8.612903225806452,0.14483870967741935,3.5592705653288386,retained
8.612903225806452,0.1664516129032258,3.1214441705236124,retained
8.612903225806452,0.18806451612903224,2.7838522613558694,retained
8.612903225806452,0.20967741935483875,2.516067643464675,retained
8.612903225806452,0.2312903225806452,2.298710039733513,retained
8.612903225806452,0.25290322580645164,2.118913457605094,retained
8.612903225806452,0.2745161290322581,1.9678236868980188,retained
8.612903225806452,0.29612903225806453,1.839155555649496,retained
8.612903225806452,0.317741935483871,1.7283269290641805,retained
8.612903225806452,0.3393548387096775,1.6319194377187443,retained
8.612903225806452,0.3609677419354839,1.5473314019926978,retained
8.612903225806452,0.38258064516129037,1.4725477967298848,retained
8.612903225806452,0.4041935483870968,1.4059837620777575,retained
8.612903225806452,0.42580645161290326,1.3463756537676348,retained
8.612903225806452,0.4474193548387097,1.2927036109240055,retained
8.612903225806452,0.46903225806451615,1.2441354995596041,retained
8.612903225806452,0.4906451612903226,1.1999856525800576,retained
8.612903225806452,0.512258064516129,1.159684042544201,retained
8.612903225806452,0.5338709677419355,1.1227529340915654,retained
8.612903225806452,0.555483870967742,1.0887889807752023,retained
8.612903225806452,0.5770967741935484,1.0574493400721023,retained
8.612903225806452,0.5987096774193549,1.0284407918089966,retained
8.612903225806452,0.6203225806451613,1.0015111278495854,retained
8.612903225806452,0.6419354838709678,0.9764422779590141,weak_or_lost
8.612903225806452,0.6635483870967742,0.9530447761176031,weak_or_lost
8.612903225806452,0.6851612903225807,0.9311532713830094,weak_or_lost
8.612903225806452,0.7067741935483871,0.9106228597735295,weak_or_lost
8.612903225806452,0.7283870967741936,0.8913260667035798,weak_or_lost
8.612903225806452,0.75,0.8731503488069873,weak_or_lost
8.951612903225806,0.08,6.208917312737043,retained
8.951612903225806,0.10161290322580646,4.978531008960202,retained
8.951612903225806,0.12322580645161291,4.150898384222104,retained
8.951612903225806,0.14483870967741935,3.5625424080787327,retained
8.951612903225806,0.1664516129032258,3.1251511970039845,retained
8.951612903225806,0.18806451612903224,2.788149198352735,retained
8.951612903225806,0.20967741935483875,2.520950415745106,retained
8.951612903225806,0.2312903225806452,2.3041310908489456,retained
8.951612903225806,0.25290322580645164,2.1248180813592654,retained
8.951612903225806,0.2745161290322581,1.9741605421317838,retained
8.951612903225806,0.29612903225806453,1.8458789454233602,retained
8.951612903225806,0.317741935483871,1.7353966158205356,retained
8.951612903225806,0.3393548387096775,1.6392998546365614,retained
8.951612903225806,0.3609677419354839,1.5549908314448606,retained
8.951612903225806,0.38258064516129037,1.480457667505318,retained
8.951612903225806,0.4041935483870968,1.4141180857310067,retained
8.951612903225806,0.42580645161290326,1.354710583543325,retained
8.951612903225806,0.4474193548387097,1.3012170998439325,retained
8.951612903225806,0.46903225806451615,1.2528070362087136,retained
8.951612903225806,0.4906451612903226,1.2087960570181524,retained
8.951612903225806,0.512258064516129,1.16861530852424,retained
8.951612903225806,0.5338709677419355,1.1317881068724989,retained
8.951612903225806,0.555483870967742,1.0979120622549179,retained
8.951612903225806,0.5770967741935484,1.0666452148416243,retained
8.951612903225806,0.5987096774193549,1.037695169164756,retained
8.951612903225806,0.6203225806451613,1.0108104959015913,retained
8.951612903225806,0.6419354838709678,0.9857738668214517,weak_or_lost
8.951612903225806,0.6635483870967742,0.9623965278272018,weak_or_lost
8.951612903225806,0.6851612903225807,0.9405138147057414,weak_or_lost
8.951612903225806,0.7067741935483871,0.9199814884661641,weak_or_lost
8.951612903225806,0.7283870967741936,0.900672720118715,weak_or_lost
8.951612903225806,0.75,0.8824755939872307,weak_or_lost
9.29032258064516,0.08,6.221299981522924,retained
9.29032258064516,0.10161290322580646,4.982971918451499,retained
9.29032258064516,0.12322580645161291,4.153595281020279,retained
9.29032258064516,0.14483870967741935,3.5653414537933408,retained
9.29032258064516,0.1664516129032258,3.128540082915408,retained
9.29032258064516,0.18806451612903224,2.7922036983675387,retained
9.29032258064516,0.20967741935483875,2.5256305719993315,retained
9.29032258064516,0.2312903225806452,2.309371724658904,retained
9.29032258064516,0.25290322580645164,2.130554835262976,retained
9.29032258064516,0.2745161290322581,1.9803361132067827,retained
9.29032258064516,0.29612903225806453,1.8524435318496102,retained
9.29032258064516,0.317741935483871,1.7423069056355263,retained
9.29032258064516,0.3393548387096775,1.6465178370248847,retained
9.29032258064516,0.3609677419354839,1.5624827655765523,retained
9.29032258064516,0.38258064516129037,1.4881932614155566,retained
9.29032258064516,0.4041935483870968,1.4220698616234122,retained
9.29032258064516,0.42580645161290326,1.3628533920425965,retained
9.29032258064516,0.4474193548387097,1.3095277490249753,retained
9.29032258064516,0.46903225806451615,1.2612640079704431,retained
9.29032258064516,0.4906451612903226,1.2173792896973885,retained
9.29032258064516,0.512258064516129,1.1773060297315006,retained
9.29032258064516,0.5338709677419355,1.140568704415565,retained
9.29032258064516,0.555483870967742,1.1067659839317872,retained
9.29032258064516,0.5770967741935484,1.075556890067362,retained
9.29032258064516,0.5987096774193549,1.0466499470373323,retained
9.29032258064516,0.6203225806451613,1.0197945955534227,retained
9.29032258064516,0.6419354838709678,0.9947743368511138,weak_or_lost
9.29032258064516,0.6635483870967742,0.9714012123355913,weak_or_lost
9.29032258064516,0.6851612903225807,0.9495113240278359,weak_or_lost
9.29032258064516,0.7067741935483871,0.9289611731332786,weak_or_lost
9.29032258064516,0.7283870967741936,0.9096246469359259,weak_or_lost
9.29032258064516,0.75,0.8913905233876452,weak_or_lost
9.629032258064516,0.08,6.23094020522666,retained
9.629032258064516,0.10161290322580646,4.986115097260224,retained
9.629032258064516,0.12322580645161291,4.1556240729183,retained
9.629032258064516,0.14483870967741935,3.567744221154971,retained
9.629032258064516,0.1664516129032258,3.131653827763814,retained
9.629032258064516,0.18806451612903224,2.7960403705967245,retained
9.629032258064516,0.20967741935483875,2.530121807793042,retained
9.629032258064516,0.2312903225806452,2.314438473866054,retained
9.629032258064516,0.25290322580645164,2.1361250713655155,retained
9.629032258064516,0.2745161290322581,1.986347705832321,retained
9.629032258064516,0.29612903225806453,1.8588432853397838,retained
9.629032258064516,0.317741935483871,1.7490489197007797,retained
9.629032258064516,0.3393548387096775,1.653562014558683,retained
9.629032258064516,0.3609677419354839,1.5697936221271096,retained
9.629032258064516,0.38258064516129037,1.4957390139836797,retained
9.629032258064516,0.4041935483870968,1.4298217400430826,retained
9.629032258064516,0.42580645161290326,1.37078511957748,retained
9.629032258064516,0.4474193548387097,1.3176151497202815,retained
9.629032258064516,0.46903225806451615,1.2694847086686731,retained
9.629032258064516,0.4906451612903226,1.225712492829074,retained
9.629032258064516,0.512258064516129,1.1857323391217505,retained
9.629032258064516,0.5338709677419355,1.1490699908488924,retained
9.629032258064516,0.555483870967742,1.1153252805182359,retained
9.629032258064516,0.5770967741935484,1.0841583098857355,retained
9.629032258064516,0.5987096774193549,1.055278617339784,retained
9.629032258064516,0.6203225806451613,1.0284366041733461,retained
9.629032258064516,0.6419354838709678,1.0034166874858759,retained
9.629032258064516,0.6635483870967742,0.9800317861640685,weak_or_lost
9.629032258064516,0.6851612903225807,0.9581188457318697,weak_or_lost
9.629032258064516,0.7067741935483871,0.9375351798662472,weak_or_lost
9.629032258064516,0.7283870967741936,0.9181554591527893,weak_or_lost
9.629032258064516,0.75,0.8998692167425039,weak_or_lost
9.96774193548387,0.08,6.2382301068702635,retained
9.96774193548387,0.10161290322580646,4.988174516484419,retained
9.96774193548387,0.12322580645161291,4.157097852668114,retained
9.96774193548387,0.14483870967741935,3.5698111970259903,retained
9.96774193548387,0.1664516129032258,3.134525714502006,retained
9.96774193548387,0.18806451612903224,2.799677708533219,retained
9.96774193548387,0.20967741935483875,2.534433790845518,retained
9.96774193548387,0.2312903225806452,2.3193351280370837,retained
9.96774193548387,0.25290322580645164,2.1415282592934526,retained
9.96774193548387,0.2745161290322581,1.9921913733744352,retained
9.96774193548387,0.29612903225806453,1.8650714214504558,retained
9.96774193548387,0.317741935483871,1.7556134404687658,retained
9.96774193548387,0.3393548387096775,1.6604210413095202,retained
9.96774193548387,0.3609677419354839,1.576910170363624,retained
9.96774193548387,0.38258064516129037,1.5030800143197718,retained
9.96774193548387,0.4041935483870968,1.4373573093220622,retained
9.96774193548387,0.42580645161290326,1.3784880166602242,retained
9.96774193548387,0.4474193548387097,1.3254603670667502,retained
9.96774193548387,0.46903225806451615,1.277449163977109,retained
9.96774193548387,0.4906451612903226,1.2337747946557929,retained
9.96774193548387,0.512258064516129,1.1938726073566157,retained
9.96774193548387,0.5338709677419355,1.1572697179164568,retained
9.96774193548387,0.555483870967742,1.123567222785565,retained
9.96774193548387,0.5770967741935484,1.0924264013941387,retained
9.96774193548387,0.5987096774193549,1.0635578999236661,retained
9.96774193548387,0.6203225806451613,1.0367131694824012,retained
9.96774193548387,0.6419354838709678,1.0116776275235286,retained
9.96774193548387,0.6635483870967742,0.9882651497910936,weak_or_lost
9.96774193548387,0.6851612903225807,0.9663135992267076,weak_or_lost
9.96774193548387,0.7067741935483871,0.9456811701307534,weak_or_lost
9.96774193548387,0.7283870967741936,0.9262433785384713,weak_or_lost
9.96774193548387,0.75,0.9078905687730042,weak_or_lost
10.306451612903226,0.08,6.2435075236769855,retained
10.306451612903226,0.10161290322580646,4.989328251107614,retained
10.306451612903226,0.12322580645161291,4.158108100716282,retained
10.306451612903226,0.14483870967741935,3.5715902198524283,retained
10.306451612903226,0.1664516129032258,3.137181499441776,retained
10.306451612903226,0.18806451612903224,2.803129539021814,retained
10.306451612903226,0.20967741935483875,2.538573172587666,retained
10.306451612903226,0.2312903225806452,2.3240634871297217,retained
10.306451612903226,0.25290322580645164,2.146762581544193,retained
10.306451612903226,0.2745161290322581,1.9978624084682546,retained
10.306451612903226,0.29612903225806453,1.8711208192743116,retained
10.306451612903226,0.317741935483871,1.7619912747385695,retained
10.306451612903226,0.3393548387096775,1.6670839148074004,retained
10.306451612903226,0.3609677419354839,1.5838198137039785,retained
10.306451612903226,0.38258064516129037,1.5102022566587132,retained
10.306451612903226,0.4041935483870968,1.4446613201649803,retained
10.306451612903226,0.42580645161290326,1.385945743932828,retained
10.306451612903226,0.4474193548387097,1.3330461176012975,retained
10.306451612903226,0.46903225806451615,1.2851392878382262,retained
10.306451612903226,0.4906451612903226,1.2415474455257012,retained
10.306451612903226,0.512258064516129,1.2017075588024047,retained
10.306451612903226,0.5338709677419355,1.1651482207513795,retained
10.306451612903226,0.555483870967742,1.1314718925980343,retained
10.306451612903226,0.5770967741935484,1.100341128119537,retained
10.306451612903226,0.5987096774193549,1.0714677733922586,retained
10.306451612903226,0.6203225806451613,1.0446044164071244,retained
10.306451612903226,0.6419354838709678,1.0195375565420934,retained
10.306451612903226,0.6635483870967742,0.9960821020500945,weak_or_lost
10.306451612903226,0.6851612903225807,0.9740769026630696,weak_or_lost
10.306451612903226,0.7067741935483871,0.9533810961187981,weak_or_lost
10.306451612903226,0.7283870967741936,0.933871099965923,weak_or_lost
10.306451612903226,0.75,0.9154381189130872,weak_or_lost
10.64516129032258,0.08,6.247063234686955,retained
10.64516129032258,0.10161290322580646,4.989724403260443,retained
10.64516129032258,0.12322580645161291,4.158728812441464,retained
10.64516129032258,0.14483870967741935,3.573119143092302,retained
10.64516129032258,0.1664516129032258,3.13964110572601,retained
10.64516129032258,0.18806451612903224,2.80640613446168,retained
10.64516129032258,0.20967741935483875,2.5425443644144674,retained
10.64516129032258,0.2312903225806452,2.328623940699991,retained
10.64516129032258,0.25290322580645164,2.151825390610143,retained
10.64516129032258,0.2745161290322581,2.00335571844723,retained
10.64516129032258,0.29612903225806453,1.8769843377698092,retained
10.64516129032258,0.317741935483871,1.7681735243739465,retained
10.64516129032258,0.3393548387096775,1.6735402098031993,retained
10.64516129032258,0.3609677419354839,1.5905107924244182,retained
10.64516129032258,0.38258064516129037,1.5170928161883968,retained
10.64516129032258,0.4041935483870968,1.451719837585852,retained
10.64516129032258,0.42580645161290326,1.3931435023152527,retained
10.64516129032258,0.4474193548387097,1.3403568790233051,retained
10.64516129032258,0.46903225806451615,1.29253897266633,retained
10.64516129032258,0.4906451612903226,1.249013888875716,retained
10.64516129032258,0.512258064516129,1.2092203232163388,retained
10.64516129032258,0.5338709677419355,1.1726884498310015,retained
10.64516129032258,0.555483870967742,1.1390221943990588,retained
10.64516129032258,0.5770967741935484,1.1078854800453348,retained
10.64516129032258,0.5987096774193549,1.0789914424745752,retained
10.64516129032258,0.6203225806451613,1.0520938904534687,retained
10.64516129032258,0.6419354838709678,1.0269804828219102,retained
10.64516129032258,0.6635483870967742,1.0034672310923984,retained
10.64516129032258,0.6851612903225807,0.9813940354223066,weak_or_lost
10.64516129032258,0.7067741935483871,0.9606210332869405,weak_or_lost
10.64516129032258,0.7283870967741936,0.9410255926056382,weak_or_lost
10.64516129032258,0.75,0.9224998198877468,weak_or_lost
10.983870967741934,0.08,6.249147273373162,retained
10.983870967741934,0.10161290322580646,4.9894860655094035,retained
10.983870967741934,0.12322580645161291,4.1590198386314166,retained
10.983870967741934,0.14483870967741935,3.5744279346235146,retained
10.983870967741934,0.1664516129032258,3.141919936518852,retained
10.983870967741934,0.18806451612903224,2.8095150695496143,retained
10.983870967741934,0.20967741935483875,2.5463501350662447,retained
10.983870967741934,0.2312903225806452,2.333015913205431,retained
10.983870967741934,0.25290322580645164,2.156713558683128,retained
10.983870967741934,0.2745161290322581,2.0086661096227134,retained
10.983870967741934,0.29612903225806453,1.88265505161866,retained
10.983870967741934,0.317741935483871,1.7741517840577472,retained
10.983870967741934,0.3393548387096775,1.6797802446491068,retained
10.983870967741934,0.3609677419354839,1.5969723232864255,retained
10.983870967741934,0.38258064516129037,1.5237399651729557,retained
10.983870967741934,0.4041935483870968,1.4585203358015637,retained
10.983870967741934,0.42580645161290326,1.4000681081969704,retained
10.983870967741934,0.4474193548387097,1.3473789466128614,retained
10.983870967741934,0.46903225806451615,1.2996341274244954,retained
10.983870967741934,0.4906451612903226,1.256159780980364,retained
10.983870967741934,0.512258064516129,1.2163964368258093,retained
10.983870967741934,0.5338709677419355,1.1798759527467884,retained
10.983870967741934,0.555483870967742,1.1462038167864,retained
10.983870967741934,0.5770967741935484,1.1150454139117796,retained
10.983870967741934,0.5987096774193549,1.0861152558263425,retained
10.983870967741934,0.6203225806451613,1.059168451688872,retained
10.983870967741934,0.6419354838709678,1.033993892143567,retained
10.983870967741934,0.6635483870967742,1.0104087566378541,retained
10.983870967741934,0.6851612903225807,0.9882540525045438,weak_or_lost
10.983870967741934,0.7067741935483871,0.9673909656577904,weak_or_lost
10.983870967741934,0.7283870967741936,0.9476978550467559,weak_or_lost
10.983870967741934,0.75,0.9290677617253001,weak_or_lost
11.32258064516129,0.08,6.249974432388314,retained
11.32258064516129,0.10161290322580646,4.988715476389795,retained
11.32258064516129,0.12322580645161291,4.15902958929308,retained
11.32258064516129,0.14483870967741935,3.5755403335818143,retained
11.32258064516129,0.1664516129032258,3.144029895781174,retained
11.32258064516129,0.18806451612903224,2.812461883062679,retained
11.32258064516129,0.20967741935483875,2.5499920709506125,retained
11.32258064516129,0.2312903225806452,2.3372382056642373,retained
11.32258064516129,0.25290322580645164,2.1614237433907495,retained
11.32258064516129,0.2745161290322581,2.0137884998645523,retained
11.32258064516129,0.29612903225806453,1.8881264236207906,retained
11.32258064516129,0.317741935483871,1.7799182815011876,retained
11.32258064516129,0.3393548387096775,1.6857951945987328,retained
